departement,Circonscription,Nuance 1,Prénom candidat 1,Nom candidat 1,Liste 1,Nombre de voix 1,bloc
SAONE-ET-LOIRE,1,DIV,MICHEL,RAYMOND,CHASSE  PECHE  NATURE ET TRADITIONS,2252,Autre
SAONE-ET-LOIRE,2,DIV,MICHEL,RAYMOND,CHASSE  PECHE  NATURE ET TRADITIONS,3780,Autre
SAONE-ET-LOIRE,3,DIV,MICHEL,RAYMOND,CHASSE  PECHE  NATURE ET TRADITIONS,3634,Autre
SAONE-ET-LOIRE,4,DIV,MICHEL,RAYMOND,CHASSE  PECHE  NATURE ET TRADITIONS,2269,Autre
SAONE-ET-LOIRE,5,DIV,MICHEL,RAYMOND,CHASSE  PECHE  NATURE ET TRADITIONS,1842,Autre
SAONE-ET-LOIRE,6,DIV,MICHEL,RAYMOND,CHASSE  PECHE  NATURE ET TRADITIONS,4957,Autre
AISNE,1,DIV,ALAIN,BETEMS,CHASSE  PECHE  NATURE ET TRADITIONS,1955,Autre
AISNE,2,DIV,ALAIN,BETEMS,CHASSE  PECHE  NATURE ET TRADITIONS,1717,Autre
AISNE,3,DIV,ALAIN,BETEMS,CHASSE  PECHE  NATURE ET TRADITIONS,2189,Autre
AISNE,4,DIV,ALAIN,BETEMS,CHASSE  PECHE  NATURE ET TRADITIONS,1686,Autre
AISNE,5,DIV,ALAIN,BETEMS,CHASSE  PECHE  NATURE ET TRADITIONS,1602,Autre
ARDECHE,1,DIV,ALAIN,ROURE,CHASSE  PECHE  NATURE ET TRADITIONS,4301,Autre
ARDECHE,2,DIV,ALAIN,ROURE,CHASSE  PECHE  NATURE ET TRADITIONS,2540,Autre
ARDECHE,3,DIV,ALAIN,ROURE,CHASSE  PECHE  NATURE ET TRADITIONS,5503,Autre
AUDE,1,DIV,GERARD,BOUSSIEUX,CHASSE  PECHE  NATURE ET TRADITIONS,1918,Autre
AUDE,2,DIV,GERARD,BOUSSIEUX,CHASSE  PECHE  NATURE ET TRADITIONS,4398,Autre
AUDE,3,DIV,GERARD,BOUSSIEUX,CHASSE  PECHE  NATURE ET TRADITIONS,2702,Autre
CHARENTE,1,DIV,LOUIS,MALLET,CHASSE  PECHE  NATURE ET TRADITIONS,2414,Autre
CHARENTE,2,DIV,LOUIS,MALLET,CHASSE  PECHE  NATURE ET TRADITIONS,3383,Autre
CHARENTE,3,DIV,LOUIS,MALLET,CHASSE  PECHE  NATURE ET TRADITIONS,2850,Autre
CHARENTE,4,DIV,LOUIS,MALLET,CHASSE  PECHE  NATURE ET TRADITIONS,1606,Autre
EURE-ET-LOIR,1,DIV,FRANCOIS,CARE,CHASSE  PECHE  NATURE ET TRADITIONS,2828,Autre
EURE-ET-LOIR,2,DIV,FRANCOIS,CARE,CHASSE  PECHE  NATURE ET TRADITIONS,2416,Autre
EURE-ET-LOIR,3,DIV,FRANCOIS,CARE,CHASSE  PECHE  NATURE ET TRADITIONS,3010,Autre
EURE-ET-LOIR,4,DIV,FRANCOIS,CARE,CHASSE  PECHE  NATURE ET TRADITIONS,3672,Autre
HAUTE-GARONNE,1,DIV,PIERRE,FUZIES,CHASSE  PECHE  NATURE ET TRADITIONS,884,Autre
HAUTE-GARONNE,2,DIV,PIERRE,FUZIES,CHASSE  PECHE  NATURE ET TRADITIONS,2678,Autre
HAUTE-GARONNE,3,DIV,PIERRE,FUZIES,CHASSE  PECHE  NATURE ET TRADITIONS,1835,Autre
HAUTE-GARONNE,4,DIV,PIERRE,FUZIES,CHASSE  PECHE  NATURE ET TRADITIONS,664,Autre
HAUTE-GARONNE,5,DIV,PIERRE,FUZIES,CHASSE  PECHE  NATURE ET TRADITIONS,4304,Autre
HAUTE-GARONNE,6,DIV,PIERRE,FUZIES,CHASSE  PECHE  NATURE ET TRADITIONS,3345,Autre
HAUTE-GARONNE,7,DIV,PIERRE,FUZIES,CHASSE  PECHE  NATURE ET TRADITIONS,3789,Autre
HAUTE-GARONNE,8,DIV,PIERRE,FUZIES,CHASSE  PECHE  NATURE ET TRADITIONS,3633,Autre
LANDES,1,DIV,ROBERT,LAFITTE,CHASSE  PECHE  NATURE ET TRADITIONS,5811,Autre
LANDES,2,DIV,ROBERT,LAFITTE,CHASSE  PECHE  NATURE ET TRADITIONS,5290,Autre
LANDES,3,DIV,ROBERT,LAFITTE,CHASSE  PECHE  NATURE ET TRADITIONS,4612,Autre
MARNE,1,DIV,PASCAL,HARLAUT,CHASSE  PECHE  NATURE ET TRADITIONS,425,Autre
MARNE,2,DIV,PASCAL,HARLAUT,CHASSE  PECHE  NATURE ET TRADITIONS,813,Autre
MARNE,3,DIV,PASCAL,HARLAUT,CHASSE  PECHE  NATURE ET TRADITIONS,877,Autre
MARNE,4,DIV,PASCAL,HARLAUT,CHASSE  PECHE  NATURE ET TRADITIONS,982,Autre
MARNE,5,DIV,PASCAL,HARLAUT,CHASSE  PECHE  NATURE ET TRADITIONS,1866,Autre
MARNE,6,DIV,PASCAL,HARLAUT,CHASSE  PECHE  NATURE ET TRADITIONS,1342,Autre
NIEVRE,1,DIV,RENE,PESSON,CHASSE  PECHE  NATURE ET TRADITIONS,1347,Autre
NIEVRE,2,DIV,RENE,PESSON,CHASSE  PECHE  NATURE ET TRADITIONS,1660,Autre
NIEVRE,3,DIV,RENE,PESSON,CHASSE  PECHE  NATURE ET TRADITIONS,1343,Autre
PYRENEES-ORIENTALES,1,DIV,ALAIN,ESCLOPE,CHASSE  PECHE  NATURE ET TRADITIONS,1121,Autre
PYRENEES-ORIENTALES,2,DIV,ALAIN,ESCLOPE,CHASSE  PECHE  NATURE ET TRADITIONS,3663,Autre
PYRENEES-ORIENTALES,3,DIV,ALAIN,ESCLOPE,CHASSE  PECHE  NATURE ET TRADITIONS,2370,Autre
PYRENEES-ORIENTALES,4,DIV,ALAIN,ESCLOPE,CHASSE  PECHE  NATURE ET TRADITIONS,3250,Autre
DEUX-SEVRES,1,DIV,ALAIN,BERNELAS,CHASSE  PECHE  NATURE ET TRADITIONS,1011,Autre
DEUX-SEVRES,2,DIV,ALAIN,BERNELAS,CHASSE  PECHE  NATURE ET TRADITIONS,2236,Autre
DEUX-SEVRES,3,DIV,ALAIN,BERNELAS,CHASSE  PECHE  NATURE ET TRADITIONS,1755,Autre
DEUX-SEVRES,4,DIV,ALAIN,BERNELAS,CHASSE  PECHE  NATURE ET TRADITIONS,1605,Autre
SOMME,1,DIV,MICHEL,BLONDIN,CHASSE  PECHE  NATURE ET TRADITIONS,1987,Autre
SOMME,2,DIV,MICHEL,BLONDIN,CHASSE  PECHE  NATURE ET TRADITIONS,1180,Autre
SOMME,3,DIV,MICHEL,BLONDIN,CHASSE  PECHE  NATURE ET TRADITIONS,6166,Autre
SOMME,4,DIV,MICHEL,BLONDIN,CHASSE  PECHE  NATURE ET TRADITIONS,6320,Autre
SOMME,5,DIV,MICHEL,BLONDIN,CHASSE  PECHE  NATURE ET TRADITIONS,2879,Autre
SOMME,6,DIV,MICHEL,BLONDIN,CHASSE  PECHE  NATURE ET TRADITIONS,2856,Autre
TARN,1,DIV,JEAN-LOUIS,BOYER,CHASSE  PECHE  NATURE ET TRADITIONS,1919,Autre
TARN,2,DIV,JEAN-LOUIS,BOYER,CHASSE  PECHE  NATURE ET TRADITIONS,2490,Autre
TARN,3,DIV,JEAN-LOUIS,BOYER,CHASSE  PECHE  NATURE ET TRADITIONS,2715,Autre
TARN,4,DIV,JEAN-LOUIS,BOYER,CHASSE  PECHE  NATURE ET TRADITIONS,3384,Autre
VENDEE,1,DIV,GILLES,DOUILLARD,CHASSE  PECHE  NATURE ET TRADITIONS,4183,Autre
VENDEE,2,DIV,GILLES,DOUILLARD,CHASSE  PECHE  NATURE ET TRADITIONS,1921,Autre
VENDEE,3,DIV,GILLES,DOUILLARD,CHASSE  PECHE  NATURE ET TRADITIONS,3818,Autre
VENDEE,4,DIV,GILLES,DOUILLARD,CHASSE  PECHE  NATURE ET TRADITIONS,1744,Autre
VENDEE,5,DIV,GILLES,DOUILLARD,CHASSE  PECHE  NATURE ET TRADITIONS,2249,Autre
VIENNE,1,DIV,JEAN-LOUIS,BRETAUDEAU,CHASSE  PECHE  NATURE ET TRADITIONS,1842,Autre
VIENNE,2,DIV,JEAN-LOUIS,BRETAUDEAU,CHASSE  PECHE  NATURE ET TRADITIONS,1384,Autre
VIENNE,3,DIV,JEAN-LOUIS,BRETAUDEAU,CHASSE  PECHE  NATURE ET TRADITIONS,2711,Autre
VIENNE,4,DIV,JEAN-LOUIS,BRETAUDEAU,CHASSE  PECHE  NATURE ET TRADITIONS,1879,Autre
VOSGES,1,DIV,DANIEL,VOILQUIN,CHASSE  PECHE  NATURE ET TRADITIONS,2287,Autre
VOSGES,2,DIV,DANIEL,VOILQUIN,CHASSE  PECHE  NATURE ET TRADITIONS,1352,Autre
VOSGES,3,DIV,DANIEL,VOILQUIN,CHASSE  PECHE  NATURE ET TRADITIONS,1716,Autre
VOSGES,4,DIV,DANIEL,VOILQUIN,CHASSE  PECHE  NATURE ET TRADITIONS,4236,Autre
DROME,1,DIV,GILBERT,GATEAU,CHASSE  PECHE  NATURE ET TRADITIONS,812,Autre
DROME,2,DIV,GILBERT,GATEAU,CHASSE  PECHE  NATURE ET TRADITIONS,1280,Autre
DROME,3,DIV,GILBERT,GATEAU,CHASSE  PECHE  NATURE ET TRADITIONS,3644,Autre
DROME,4,DIV,GILBERT,GATEAU,CHASSE  PECHE  NATURE ET TRADITIONS,2021,Autre
EURE,1,DIV,DANIEL,BEAUMONT,CHASSE  PECHE  NATURE ET TRADITIONS,2868,Autre
EURE,2,DIV,DANIEL,BEAUMONT,CHASSE  PECHE  NATURE ET TRADITIONS,2714,Autre
EURE,3,DIV,DANIEL,BEAUMONT,CHASSE  PECHE  NATURE ET TRADITIONS,3163,Autre
EURE,4,DIV,DANIEL,BEAUMONT,CHASSE  PECHE  NATURE ET TRADITIONS,2257,Autre
EURE,5,DIV,DANIEL,BEAUMONT,CHASSE  PECHE  NATURE ET TRADITIONS,2195,Autre
LOIRE-ATLANTIQUE,1,DIV,JEAN-LOUIS,BERNIE,CHASSE  PECHE  NATURE ET TRADITIONS,635,Autre
LOIRE-ATLANTIQUE,2,DIV,JEAN-LOUIS,BERNIE,CHASSE  PECHE  NATURE ET TRADITIONS,512,Autre
LOIRE-ATLANTIQUE,3,DIV,JEAN-LOUIS,BERNIE,CHASSE  PECHE  NATURE ET TRADITIONS,1401,Autre
LOIRE-ATLANTIQUE,4,DIV,JEAN-LOUIS,BERNIE,CHASSE  PECHE  NATURE ET TRADITIONS,1519,Autre
LOIRE-ATLANTIQUE,5,DIV,JEAN-LOUIS,BERNIE,CHASSE  PECHE  NATURE ET TRADITIONS,2827,Autre
LOIRE-ATLANTIQUE,6,DIV,JEAN-LOUIS,BERNIE,CHASSE  PECHE  NATURE ET TRADITIONS,2926,Autre
LOIRE-ATLANTIQUE,7,DIV,JEAN-LOUIS,BERNIE,CHASSE  PECHE  NATURE ET TRADITIONS,4457,Autre
LOIRE-ATLANTIQUE,8,DIV,JEAN-LOUIS,BERNIE,CHASSE  PECHE  NATURE ET TRADITIONS,2053,Autre
LOIRE-ATLANTIQUE,9,DIV,JEAN-LOUIS,BERNIE,CHASSE  PECHE  NATURE ET TRADITIONS,6588,Autre
LOIRE-ATLANTIQUE,10,DIV,JEAN-LOUIS,BERNIE,CHASSE  PECHE  NATURE ET TRADITIONS,3778,Autre
LOT,1,DIV,GUY,CUBAYNES,CHASSE  PECHE  NATURE ET TRADITIONS,2511,Autre
LOT,2,DIV,GUY,CUBAYNES,CHASSE  PECHE  NATURE ET TRADITIONS,2683,Autre
PUY-DE-DOME,1,DIV,GERARD,BAILLIET,CHASSE  PECHE  NATURE ET TRADITIONS,458,Autre
PUY-DE-DOME,2,DIV,GERARD,BAILLIET,CHASSE  PECHE  NATURE ET TRADITIONS,672,Autre
PUY-DE-DOME,3,DIV,GERARD,BAILLIET,CHASSE  PECHE  NATURE ET TRADITIONS,833,Autre
PUY-DE-DOME,4,DIV,GERARD,BAILLIET,CHASSE  PECHE  NATURE ET TRADITIONS,1149,Autre
PUY-DE-DOME,5,DIV,GERARD,BAILLIET,CHASSE  PECHE  NATURE ET TRADITIONS,1531,Autre
PUY-DE-DOME,6,DIV,GERARD,BAILLIET,CHASSE  PECHE  NATURE ET TRADITIONS,1604,Autre
TARN-ET-GARONNE,1,DIV,RENE,BACOU,CHASSE  PECHE  NATURE ET TRADITIONS,2316,Autre
TARN-ET-GARONNE,2,DIV,RENE,BACOU,CHASSE  PECHE  NATURE ET TRADITIONS,4109,Autre
YONNE,1,DIV,GERARD,BRIOLLAND,CHASSE  PECHE  NATURE ET TRADITIONS,1657,Autre
YONNE,2,DIV,GERARD,BRIOLLAND,CHASSE  PECHE  NATURE ET TRADITIONS,1862,Autre
YONNE,3,DIV,GERARD,BRIOLLAND,CHASSE  PECHE  NATURE ET TRADITIONS,1863,Autre
AUBE,1,DIV,PIERRE,PESCAROLO,CHASSE  PECHE  NATURE ET TRADITIONS,3366,Autre
AUBE,2,DIV,PIERRE,PESCAROLO,CHASSE  PECHE  NATURE ET TRADITIONS,1984,Autre
AUBE,3,DIV,PIERRE,PESCAROLO,CHASSE  PECHE  NATURE ET TRADITIONS,1788,Autre
DOUBS,1,DIV,RENE,MARS,CHASSE  PECHE  NATURE ET TRADITIONS,1468,Autre
DOUBS,2,DIV,RENE,MARS,CHASSE  PECHE  NATURE ET TRADITIONS,1853,Autre
DOUBS,3,DIV,RENE,MARS,CHASSE  PECHE  NATURE ET TRADITIONS,2424,Autre
DOUBS,4,DIV,RENE,MARS,CHASSE  PECHE  NATURE ET TRADITIONS,1148,Autre
DOUBS,5,DIV,RENE,MARS,CHASSE  PECHE  NATURE ET TRADITIONS,2839,Autre
GARD,1,DIV,GILBERT,BAGNOL,CHASSE  PECHE  NATURE ET TRADITIONS,398,Autre
GARD,2,DIV,GILBERT,BAGNOL,CHASSE  PECHE  NATURE ET TRADITIONS,1659,Autre
GARD,3,DIV,GILBERT,BAGNOL,CHASSE  PECHE  NATURE ET TRADITIONS,2769,Autre
GARD,4,DIV,GILBERT,BAGNOL,CHASSE  PECHE  NATURE ET TRADITIONS,1966,Autre
GARD,5,DIV,GILBERT,BAGNOL,CHASSE  PECHE  NATURE ET TRADITIONS,2424,Autre
ILLE-ET-VILAINE,1,DIV,RAYMOND,MARIE,CHASSE  PECHE  NATURE ET TRADITIONS,297,Autre
ILLE-ET-VILAINE,2,DIV,RAYMOND,MARIE,CHASSE  PECHE  NATURE ET TRADITIONS,1272,Autre
ILLE-ET-VILAINE,3,DIV,RAYMOND,MARIE,CHASSE  PECHE  NATURE ET TRADITIONS,1033,Autre
ILLE-ET-VILAINE,4,DIV,RAYMOND,MARIE,CHASSE  PECHE  NATURE ET TRADITIONS,2635,Autre
ILLE-ET-VILAINE,5,DIV,RAYMOND,MARIE,CHASSE  PECHE  NATURE ET TRADITIONS,2187,Autre
ILLE-ET-VILAINE,6,DIV,RAYMOND,MARIE,CHASSE  PECHE  NATURE ET TRADITIONS,1464,Autre
ILLE-ET-VILAINE,7,DIV,RAYMOND,MARIE,CHASSE  PECHE  NATURE ET TRADITIONS,2878,Autre
LOT-ET-GARONNE,1,DIV,GUY,BERNY,CHASSE  PECHE  NATURE ET TRADITIONS,1527,Autre
LOT-ET-GARONNE,2,DIV,GUY,BERNY,CHASSE  PECHE  NATURE ET TRADITIONS,3142,Autre
LOT-ET-GARONNE,3,DIV,GUY,BERNY,CHASSE  PECHE  NATURE ET TRADITIONS,3497,Autre
MANCHE,1,DIV,AUGUSTE,FOULON,CHASSE  PECHE  NATURE ET TRADITIONS,3576,Autre
MANCHE,2,DIV,AUGUSTE,FOULON,CHASSE  PECHE  NATURE ET TRADITIONS,3505,Autre
MANCHE,3,DIV,AUGUSTE,FOULON,CHASSE  PECHE  NATURE ET TRADITIONS,3988,Autre
MANCHE,4,DIV,AUGUSTE,FOULON,CHASSE  PECHE  NATURE ET TRADITIONS,5133,Autre
MANCHE,5,DIV,AUGUSTE,FOULON,CHASSE  PECHE  NATURE ET TRADITIONS,2331,Autre
PAS-DE-CALAIS,1,DIV,DIDIER,FREMAUX,CHASSE  PECHE  NATURE ET TRADITIONS,3725,Autre
PAS-DE-CALAIS,2,DIV,DIDIER,FREMAUX,CHASSE  PECHE  NATURE ET TRADITIONS,2928,Autre
PAS-DE-CALAIS,3,DIV,DIDIER,FREMAUX,CHASSE  PECHE  NATURE ET TRADITIONS,3725,Autre
PAS-DE-CALAIS,4,DIV,DIDIER,FREMAUX,CHASSE  PECHE  NATURE ET TRADITIONS,5391,Autre
PAS-DE-CALAIS,5,DIV,DIDIER,FREMAUX,CHASSE  PECHE  NATURE ET TRADITIONS,1486,Autre
PAS-DE-CALAIS,6,DIV,DIDIER,FREMAUX,CHASSE  PECHE  NATURE ET TRADITIONS,2278,Autre
PAS-DE-CALAIS,7,DIV,DIDIER,FREMAUX,CHASSE  PECHE  NATURE ET TRADITIONS,3188,Autre
PAS-DE-CALAIS,8,DIV,DIDIER,FREMAUX,CHASSE  PECHE  NATURE ET TRADITIONS,2739,Autre
PAS-DE-CALAIS,9,DIV,DIDIER,FREMAUX,CHASSE  PECHE  NATURE ET TRADITIONS,2443,Autre
PAS-DE-CALAIS,10,DIV,DIDIER,FREMAUX,CHASSE  PECHE  NATURE ET TRADITIONS,1535,Autre
PAS-DE-CALAIS,11,DIV,DIDIER,FREMAUX,CHASSE  PECHE  NATURE ET TRADITIONS,1964,Autre
PAS-DE-CALAIS,12,DIV,DIDIER,FREMAUX,CHASSE  PECHE  NATURE ET TRADITIONS,1308,Autre
PAS-DE-CALAIS,13,DIV,DIDIER,FREMAUX,CHASSE  PECHE  NATURE ET TRADITIONS,860,Autre
PAS-DE-CALAIS,14,DIV,DIDIER,FREMAUX,CHASSE  PECHE  NATURE ET TRADITIONS,1005,Autre
VAR,1,DIV,MARC,MEISSEL,CHASSE  PECHE  NATURE ET TRADITIONS,289,Autre
VAR,2,DIV,MARC,MEISSEL,CHASSE  PECHE  NATURE ET TRADITIONS,442,Autre
VAR,3,DIV,MARC,MEISSEL,CHASSE  PECHE  NATURE ET TRADITIONS,1148,Autre
VAR,4,DIV,MARC,MEISSEL,CHASSE  PECHE  NATURE ET TRADITIONS,3379,Autre
VAR,5,DIV,MARC,MEISSEL,CHASSE  PECHE  NATURE ET TRADITIONS,1963,Autre
VAR,6,DIV,MARC,MEISSEL,CHASSE  PECHE  NATURE ET TRADITIONS,4461,Autre
VAR,7,DIV,MARC,MEISSEL,CHASSE  PECHE  NATURE ET TRADITIONS,1240,Autre
VAUCLUSE,1,DIV,EDMOND,ROLLAND,CHASSE  PECHE  NATURE ET TRADITIONS,212,Autre
VAUCLUSE,2,DIV,EDMOND,ROLLAND,CHASSE  PECHE  NATURE ET TRADITIONS,1596,Autre
VAUCLUSE,3,DIV,EDMOND,ROLLAND,CHASSE  PECHE  NATURE ET TRADITIONS,825,Autre
VAUCLUSE,4,DIV,EDMOND,ROLLAND,CHASSE  PECHE  NATURE ET TRADITIONS,908,Autre
HAUTE-VIENNE,1,DIV,ROBERT,DESENFANT,CHASSE  PECHE  NATURE ET TRADITIONS,531,Autre
HAUTE-VIENNE,2,DIV,ROBERT,DESENFANT,CHASSE  PECHE  NATURE ET TRADITIONS,1874,Autre
HAUTE-VIENNE,3,DIV,ROBERT,DESENFANT,CHASSE  PECHE  NATURE ET TRADITIONS,1446,Autre
HAUTE-VIENNE,4,DIV,ROBERT,DESENFANT,CHASSE  PECHE  NATURE ET TRADITIONS,1244,Autre
ALPES-MARITIMES,1,DIV,BERNARD,BAUDIN,CHASSE  PECHE  NATURE ET TRADITIONS,125,Autre
ALPES-MARITIMES,2,DIV,BERNARD,BAUDIN,CHASSE  PECHE  NATURE ET TRADITIONS,124,Autre
ALPES-MARITIMES,3,DIV,BERNARD,BAUDIN,CHASSE  PECHE  NATURE ET TRADITIONS,220,Autre
ALPES-MARITIMES,4,DIV,BERNARD,BAUDIN,CHASSE  PECHE  NATURE ET TRADITIONS,577,Autre
ALPES-MARITIMES,5,DIV,BERNARD,BAUDIN,CHASSE  PECHE  NATURE ET TRADITIONS,951,Autre
ALPES-MARITIMES,6,DIV,BERNARD,BAUDIN,CHASSE  PECHE  NATURE ET TRADITIONS,738,Autre
ALPES-MARITIMES,7,DIV,BERNARD,BAUDIN,CHASSE  PECHE  NATURE ET TRADITIONS,668,Autre
ALPES-MARITIMES,8,DIV,BERNARD,BAUDIN,CHASSE  PECHE  NATURE ET TRADITIONS,121,Autre
ALPES-MARITIMES,9,DIV,BERNARD,BAUDIN,CHASSE  PECHE  NATURE ET TRADITIONS,689,Autre
CALVADOS,1,DIV,PIERRE,VERET,CHASSE  PECHE  NATURE ET TRADITIONS,846,Autre
CALVADOS,2,DIV,PIERRE,VERET,CHASSE  PECHE  NATURE ET TRADITIONS,1103,Autre
CALVADOS,3,DIV,PIERRE,VERET,CHASSE  PECHE  NATURE ET TRADITIONS,2028,Autre
CALVADOS,4,DIV,PIERRE,VERET,CHASSE  PECHE  NATURE ET TRADITIONS,2456,Autre
CALVADOS,5,DIV,PIERRE,VERET,CHASSE  PECHE  NATURE ET TRADITIONS,3196,Autre
CALVADOS,6,DIV,PIERRE,VERET,CHASSE  PECHE  NATURE ET TRADITIONS,1900,Autre
HERAULT,1,DIV,GEORGES,CABANES,CHASSE  PECHE  NATURE ET TRADITIONS,242,Autre
HERAULT,2,DIV,GEORGES,CABANES,CHASSE  PECHE  NATURE ET TRADITIONS,105,Autre
HERAULT,3,DIV,GEORGES,CABANES,CHASSE  PECHE  NATURE ET TRADITIONS,600,Autre
HERAULT,4,DIV,GEORGES,CABANES,CHASSE  PECHE  NATURE ET TRADITIONS,665,Autre
HERAULT,5,DIV,GEORGES,CABANES,CHASSE  PECHE  NATURE ET TRADITIONS,491,Autre
HERAULT,6,DIV,GEORGES,CABANES,CHASSE  PECHE  NATURE ET TRADITIONS,185,Autre
HERAULT,7,DIV,GEORGES,CABANES,CHASSE  PECHE  NATURE ET TRADITIONS,1010,Autre
OISE,1,DIV,GUY,HARLE D'OPHOVE,CHASSE  PECHE  NATURE ET TRADITIONS,969,Autre
OISE,2,DIV,GUY,HARLE D'OPHOVE,CHASSE  PECHE  NATURE ET TRADITIONS,1165,Autre
OISE,3,DIV,GUY,HARLE D'OPHOVE,CHASSE  PECHE  NATURE ET TRADITIONS,585,Autre
OISE,4,DIV,GUY,HARLE D'OPHOVE,CHASSE  PECHE  NATURE ET TRADITIONS,882,Autre
OISE,5,DIV,GUY,HARLE D'OPHOVE,CHASSE  PECHE  NATURE ET TRADITIONS,837,Autre
OISE,6,DIV,GUY,HARLE D'OPHOVE,CHASSE  PECHE  NATURE ET TRADITIONS,881,Autre
OISE,7,DIV,GUY,HARLE D'OPHOVE,CHASSE  PECHE  NATURE ET TRADITIONS,808,Autre
GIRONDE,1,DIV,HENRI,SABAROT,CHASSE  PECHE  NATURE ET TRADITIONS,1102,Autre
GIRONDE,2,DIV,HENRI,SABAROT,CHASSE  PECHE  NATURE ET TRADITIONS,445,Autre
GIRONDE,3,DIV,HENRI,SABAROT,CHASSE  PECHE  NATURE ET TRADITIONS,1009,Autre
GIRONDE,4,DIV,HENRI,SABAROT,CHASSE  PECHE  NATURE ET TRADITIONS,2040,Autre
GIRONDE,5,DIV,HENRI,SABAROT,CHASSE  PECHE  NATURE ET TRADITIONS,7739,Autre
GIRONDE,6,DIV,HENRI,SABAROT,CHASSE  PECHE  NATURE ET TRADITIONS,2048,Autre
GIRONDE,7,DIV,HENRI,SABAROT,CHASSE  PECHE  NATURE ET TRADITIONS,2081,Autre
GIRONDE,8,DIV,HENRI,SABAROT,CHASSE  PECHE  NATURE ET TRADITIONS,6108,Autre
GIRONDE,9,DIV,HENRI,SABAROT,CHASSE  PECHE  NATURE ET TRADITIONS,4215,Autre
GIRONDE,10,DIV,HENRI,SABAROT,CHASSE  PECHE  NATURE ET TRADITIONS,3161,Autre
GIRONDE,11,DIV,HENRI,SABAROT,CHASSE  PECHE  NATURE ET TRADITIONS,3778,Autre
ORNE,1,DIV,ALAIN,STAMENOFF,CHASSE  PECHE  NATURE ET TRADITIONS,2855,Autre
ORNE,2,DIV,ALAIN,STAMENOFF,CHASSE  PECHE  NATURE ET TRADITIONS,3533,Autre
ORNE,3,DIV,ALAIN,STAMENOFF,CHASSE  PECHE  NATURE ET TRADITIONS,4130,Autre
MAINE-ET-LOIRE,1,DIV,EDOUARD,BIDAULT,CHASSE  PECHE  NATURE ET TRADITIONS,1055,Autre
MAINE-ET-LOIRE,2,DIV,EDOUARD,BIDAULT,CHASSE  PECHE  NATURE ET TRADITIONS,1518,Autre
MAINE-ET-LOIRE,3,DIV,EDOUARD,BIDAULT,CHASSE  PECHE  NATURE ET TRADITIONS,2805,Autre
MAINE-ET-LOIRE,4,DIV,EDOUARD,BIDAULT,CHASSE  PECHE  NATURE ET TRADITIONS,2535,Autre
MAINE-ET-LOIRE,5,DIV,EDOUARD,BIDAULT,CHASSE  PECHE  NATURE ET TRADITIONS,693,Autre
MAINE-ET-LOIRE,6,DIV,EDOUARD,BIDAULT,CHASSE  PECHE  NATURE ET TRADITIONS,1499,Autre
MAINE-ET-LOIRE,7,DIV,EDOUARD,BIDAULT,CHASSE  PECHE  NATURE ET TRADITIONS,1218,Autre
SARTHE,1,DIV,DENIS,PLARD,CHOMAGE BASTA !...,486,Autre
SARTHE,2,DIV,DENIS,PLARD,CHOMAGE BASTA !...,689,Autre
SARTHE,3,DIV,DENIS,PLARD,CHOMAGE BASTA !...,260,Autre
SARTHE,4,DIV,DENIS,PLARD,CHOMAGE BASTA !...,431,Autre
SARTHE,5,DIV,DENIS,PLARD,CHOMAGE BASTA !...,498,Autre
ILLE-ET-VILAINE,1,DIV,GILLES,GUEGUEN,CITOYENS CHOMEURS,493,Autre
ILLE-ET-VILAINE,2,DIV,GILLES,GUEGUEN,CITOYENS CHOMEURS,751,Autre
ILLE-ET-VILAINE,3,DIV,GILLES,GUEGUEN,CITOYENS CHOMEURS,611,Autre
ILLE-ET-VILAINE,4,DIV,GILLES,GUEGUEN,CITOYENS CHOMEURS,821,Autre
ILLE-ET-VILAINE,5,DIV,GILLES,GUEGUEN,CITOYENS CHOMEURS,890,Autre
ILLE-ET-VILAINE,6,DIV,GILLES,GUEGUEN,CITOYENS CHOMEURS,578,Autre
ILLE-ET-VILAINE,7,DIV,GILLES,GUEGUEN,CITOYENS CHOMEURS,930,Autre
LOT,1,DIV,MARC,QUINTARD,CITOYENS PLURIELS,671,Autre
LOT,2,DIV,MARC,QUINTARD,CITOYENS PLURIELS,430,Autre
AUDE,1,DIV,ALAIN,STEINBERG,COLLECTIF ACTION JUSTICE POUR TOUS,0,Autre
AUDE,2,DIV,ALAIN,STEINBERG,COLLECTIF ACTION JUSTICE POUR TOUS,0,Autre
AUDE,3,DIV,ALAIN,STEINBERG,COLLECTIF ACTION JUSTICE POUR TOUS,1,Autre
MARTINIQUE,1,DIV,ROBERT,SAE,CONSEIL NATIONAL DES COMITES POPULAIRES,192,Autre
MARTINIQUE,2,DIV,ROBERT,SAE,CONSEIL NATIONAL DES COMITES POPULAIRES,390,Autre
MARTINIQUE,3,DIV,ROBERT,SAE,CONSEIL NATIONAL DES COMITES POPULAIRES,543,Autre
MARTINIQUE,4,DIV,ROBERT,SAE,CONSEIL NATIONAL DES COMITES POPULAIRES,475,Autre
CREUSE,1,DIV,JEREMIE,GORSSE,DESOBEISSANCE POLITIQUE,1089,Autre
CREUSE,2,DIV,JEREMIE,GORSSE,DESOBEISSANCE POLITIQUE,1724,Autre
